unit_id_depth,latin_name,project,survey,date,site_id,site_habitat,site_latitude,site_longitude,site_substrate,site_depth,transect_id,transect_latitude,transect_longitude,transect_substrate,experimental_unit,unit_id,unit_size,unit_area_2D,unit_area_3D,unit_depth,unit_depth_corrected,total_count,avg_biomass,sd,se,density,biomass_density,loc.cat,round_depth,Station,bottom.depth.m,measurement.time,depth.m,conductivity.ms.cm,conductivity.flag,temp.deg.c,temp.flag,pressure.dbar,pressure.flag,par.umol.m.s,par.flag,fluorometry.chlorophyll,fluorometry.chlorophyll.flag,dissolved.o2.ml.l,dissolved.o2.ml.l.flag,salinity.psu,salinity.flag,ndate,nyear,nmonth,doy
2022-05-22_burke sagen_2_5,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2022-05-22,burke sagen,Rocky subtidal,51.9258389,-127.88845,bedrock,NA,burke sagen_2,51.9258389,-127.88845,bedrock,transects,2022-05-22_burke sagen_2,30m x 2m,60,NA,7.206076,5,1,218.487589226697,0,0,0.0166666666666667,0.0364145982044495,fjord,5,SHORE10,20.3024609408156,2022-05-22 09:38:48,4.93845772746157,32.2426091436603,SVD: depth_in_station_range_test,9.31957046666667,SVD: depth_in_station_range_test,5,SVD: depth_in_station_range_test,78.1714604,SVD: depth_in_station_range_test,2.49364711598023,SVD: depth_in_station_range_test,5.96732720042861,SVD: depth_in_station_range_test,29.6399480778069,SVD: depth_in_station_range_test,19134,2022,5,142
2022-05-22_burke sagen_3_0,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2022-05-22,burke sagen,Rocky subtidal,51.9258389,-127.88845,bedrock,NA,burke sagen_3,51.9258389,-127.88845,bedrock,transects,2022-05-22_burke sagen_3,30m x 2m,60,NA,2.206076,0,3,311.34600563511,160.835495129758,92.8584164084125,0.05,0.0518910009391849,fjord,1,SHORE9,19.3794522798096,2022-05-22 12:41:06,1.04236170104451,28.3528304086779,NA,10.9761139555556,NA,1,NA,152.61665224,NA,0.629588059666326,NA,7.05443924309435,NA,24.5836743433805,NA,19134,2022,5,142
2022-05-22_burke sagen_3_0,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2022-05-22,burke sagen,Rocky subtidal,51.9258389,-127.88845,bedrock,NA,burke sagen_3,51.9258389,-127.88845,bedrock,transects,2022-05-22_burke sagen_3,30m x 2m,60,NA,2.206076,0,3,311.34600563511,160.835495129758,92.8584164084125,0.05,0.0518910009391849,fjord,1,SHORE9,19.3794522798096,2022-05-22 12:41:06,1.04236170104451,28.3528304086779,SVD: depth_in_station_range_test,10.9761139555556,SVD: depth_in_station_range_test,1,SVD: depth_in_station_range_test,152.61665224,SVC: par_shadow_test; SVD: depth_in_station_range_test,0.629588059666326,SVD: depth_in_station_range_test,7.05443924309435,SVD: depth_in_station_range_test,24.5836743433805,SVD: depth_in_station_range_test,19134,2022,5,142
2022-05-22_burke sagen_3_0,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2022-05-22,burke sagen,Rocky subtidal,51.9258389,-127.88845,bedrock,NA,burke sagen_3,51.9258389,-127.88845,bedrock,transects,2022-05-22_burke sagen_3,30m x 2m,60,NA,2.206076,0,3,311.34600563511,160.835495129758,92.8584164084125,0.05,0.0518910009391849,fjord,1,SHORE10,20.3024609408156,2022-05-22 09:38:45,0.9662655095952,30.5217734342427,NA,9.43996944,NA,1,NA,149.16360424,NA,0.909088070279514,NA,6.72075397583951,NA,27.8149175374974,NA,19134,2022,5,142
2022-05-22_burke sagen_3_0,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2022-05-22,burke sagen,Rocky subtidal,51.9258389,-127.88845,bedrock,NA,burke sagen_3,51.9258389,-127.88845,bedrock,transects,2022-05-22_burke sagen_3,30m x 2m,60,NA,2.206076,0,3,311.34600563511,160.835495129758,92.8584164084125,0.05,0.0518910009391849,fjord,1,SHORE10,20.3024609408156,2022-05-22 09:38:45,0.9662655095952,30.5217734342427,SVD: depth_in_station_range_test,9.43996944,SVD: depth_in_station_range_test,1,SVD: depth_in_station_range_test,149.16360424,SVD: depth_in_station_range_test,0.909088070279514,SVD: depth_in_station_range_test,6.72075397583951,SVD: depth_in_station_range_test,27.8149175374974,SVD: depth_in_station_range_test,19134,2022,5,142
2022-05-23_rivers hay stacks_1_10,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2022-05-23,rivers hay stacks,Rocky subtidal,51.5396992,-127.5598,bedrock,NA,rivers hay stacks_1,51.5396992,-127.5598,bedrock,transects,2022-05-23_rivers hay stacks_1,30m x 2m,60,NA,NA,10,0,0,0,0,0,0,fjord,10,SHORE23,18.1444456761197,2022-05-23 10:10:16,9.90607883649329,32.1114078356626,NA,8.25011023555556,NA,10,NA,9.8359394,NA,0.632001190635473,NA,6.28961280537686,NA,30.4076661005544,NA,19135,2022,5,143
2022-05-23_rivers hay stacks_1_10,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2022-05-23,rivers hay stacks,Rocky subtidal,51.5396992,-127.5598,bedrock,NA,rivers hay stacks_1,51.5396992,-127.5598,bedrock,transects,2022-05-23_rivers hay stacks_1,30m x 2m,60,NA,NA,10,0,0,0,0,0,0,fjord,10,SHORE23,18.1444456761197,2022-05-23 10:10:16,9.90607883649329,32.1114078356626,SVD: depth_in_station_range_test,8.25011023555556,SVD: depth_in_station_range_test,10,SVD: depth_in_station_range_test,9.8359394,SVD: depth_in_station_range_test,0.632001190635473,SVD: depth_in_station_range_test,6.28961280537686,SVD: depth_in_station_range_test,30.4076661005544,SVD: depth_in_station_range_test,19135,2022,5,143
2022-05-23_rivers hay stacks_2_5,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2022-05-23,rivers hay stacks,Rocky subtidal,51.5396992,-127.5598,bedrock,NA,rivers hay stacks_2,51.5396992,-127.5598,bedrock,transects,2022-05-23_rivers hay stacks_2,30m x 2m,60,NA,7.791557,5,4,310.578134294497,249.436320941644,124.718160470822,0.0666666666666667,0.0517630223824162,fjord,5,SHORE23,18.1444456761197,2022-05-23 10:10:12,4.95315776406565,31.5190870009909,NA,8.76586229777778,NA,5,NA,34.13558686,NA,7.61257593807505,NA,6.9377695249118,NA,29.3584847156227,NA,19135,2022,5,143
2022-05-23_rivers hay stacks_2_5,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2022-05-23,rivers hay stacks,Rocky subtidal,51.5396992,-127.5598,bedrock,NA,rivers hay stacks_2,51.5396992,-127.5598,bedrock,transects,2022-05-23_rivers hay stacks_2,30m x 2m,60,NA,7.791557,5,4,310.578134294497,249.436320941644,124.718160470822,0.0666666666666667,0.0517630223824162,fjord,5,SHORE23,18.1444456761197,2022-05-23 10:10:12,4.95315776406565,31.5190870009909,SVD: depth_in_station_range_test,8.76586229777778,SVD: depth_in_station_range_test,5,SVD: depth_in_station_range_test,34.13558686,SVD: depth_in_station_range_test,7.61257593807505,SVD: depth_in_station_range_test,6.9377695249118,SVD: depth_in_station_range_test,29.3584847156227,SVD: depth_in_station_range_test,19135,2022,5,143
2022-05-23_rivers hay stacks_3_0,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2022-05-23,rivers hay stacks,Rocky subtidal,51.5396992,-127.5598,bedrock,NA,rivers hay stacks_3,51.5396992,-127.5598,bedrock,transects,2022-05-23_rivers hay stacks_3,30m x 2m,60,NA,2.791557,0,4,1257.6463348415,2069.3462455339,1034.67312276695,0.0666666666666667,0.209607722473583,fjord,1,SHORE23,18.1444456761197,2022-05-23 10:10:08,0.952394220596164,21.2106197942091,NA,11.4841584711111,NA,1,NA,121.38422512,NA,2.24864851345901,NA,9.1040241788036,NA,17.648249693565,NA,19135,2022,5,143
2022-05-23_rivers hay stacks_3_0,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2022-05-23,rivers hay stacks,Rocky subtidal,51.5396992,-127.5598,bedrock,NA,rivers hay stacks_3,51.5396992,-127.5598,bedrock,transects,2022-05-23_rivers hay stacks_3,30m x 2m,60,NA,2.791557,0,4,1257.6463348415,2069.3462455339,1034.67312276695,0.0666666666666667,0.209607722473583,fjord,1,SHORE23,18.1444456761197,2022-05-23 10:10:08,0.952394220596164,21.2106197942091,SVD: depth_in_station_range_test,11.4841584711111,SVD: depth_in_station_range_test,1,SVD: depth_in_station_range_test,121.38422512,SVD: depth_in_station_range_test,2.24864851345901,SVD: depth_in_station_range_test,9.1040241788036,SVD: depth_in_station_range_test,17.648249693565,SVD: depth_in_station_range_test,19135,2022,5,143
2022-05-23_rivers nelson narrows_1_10,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2022-05-23,rivers nelson narrows,Rocky subtidal,51.7700497,-127.43015,boulder,NA,rivers nelson narrows_1,51.7700497,-127.43015,boulder,transects,2022-05-23_rivers nelson narrows_1,30m x 2m,60,NA,NA,10,0,0,0,0,0,0,fjord,10,SHORE22,20.0909261023009,2022-05-23 13:59:31,9.865209938347,32.0998081567364,NA,8.47129703703704,NA,10,NA,6.88605128333333,NA,1.05240864722239,NA,5.57957476831146,NA,30.2052097217698,NA,19135,2022,5,143
2022-05-23_rivers nelson narrows_1_10,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2022-05-23,rivers nelson narrows,Rocky subtidal,51.7700497,-127.43015,boulder,NA,rivers nelson narrows_1,51.7700497,-127.43015,boulder,transects,2022-05-23_rivers nelson narrows_1,30m x 2m,60,NA,NA,10,0,0,0,0,0,0,fjord,10,SHORE22,20.0909261023009,2022-05-23 13:59:31,9.865209938347,32.0998081567364,SVD: depth_in_station_range_test,8.47129703703704,SVD: depth_in_station_range_test,10,SVD: depth_in_station_range_test,6.88605128333333,SVD: depth_in_station_range_test,1.05240864722239,SVD: depth_in_station_range_test,5.57957476831146,SVD: depth_in_station_range_test,30.2052097217698,SVD: depth_in_station_range_test,19135,2022,5,143
2022-05-23_rivers nelson narrows_2_5,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2022-05-23,rivers nelson narrows,Rocky subtidal,51.7700497,-127.43015,boulder,NA,rivers nelson narrows_2,51.7700497,-127.43015,boulder,transects,2022-05-23_rivers nelson narrows_2,30m x 2m,60,NA,6.232432,5,12,809.977165649486,726.587016156519,209.747604683827,0.2,0.134996194274914,fjord,5,SHORE22,20.0909261023009,2022-05-23 13:59:26,4.88591802861538,29.892202720331,NA,9.4471441537037,NA,5,NA,30.1746976333333,NA,9.01972868598573,NA,6.41708495971316,NA,27.1671281848294,NA,19135,2022,5,143
2022-05-23_rivers nelson narrows_2_5,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2022-05-23,rivers nelson narrows,Rocky subtidal,51.7700497,-127.43015,boulder,NA,rivers nelson narrows_2,51.7700497,-127.43015,boulder,transects,2022-05-23_rivers nelson narrows_2,30m x 2m,60,NA,6.232432,5,12,809.977165649486,726.587016156519,209.747604683827,0.2,0.134996194274914,fjord,5,SHORE22,20.0909261023009,2022-05-23 13:59:26,4.88591802861538,29.892202720331,SVD: depth_in_station_range_test,9.4471441537037,SVD: depth_in_station_range_test,5,SVD: depth_in_station_range_test,30.1746976333333,SVD: depth_in_station_range_test,9.01972868598573,SVD: depth_in_station_range_test,6.41708495971316,SVD: depth_in_station_range_test,27.1671281848294,SVC: salinity_qartod_rate_of_change_test; SVD: depth_in_station_range_test,19135,2022,5,143
2022-07-11_North 1_2.8054,Pycnopodia helianthoides,Kelp,Nereo transects,2022-07-11,Northbeach,Nereocystis kelp forest,51.6670333333333,-128.13995,boulder,NA,North 1,51.667143,-128.140326,boulder,transects,2022-07-11_North 1,30m x 2m,60,NA,NA,2.8054,0,0,0,0,0,0,outer,3,KELP09,9.532900845,2022-07-11 09:41:42,2.997582091,35.0031353,NA,13.56887613,NA,3,NA,59.84593748,NA,1.930126961,NA,6.706071775,NA,28.94278792,NA,19184,2022,7,192
2022-07-11_North 2_2.9654,Pycnopodia helianthoides,Kelp,Nereo transects,2022-07-11,Northbeach,Nereocystis kelp forest,51.6670333333333,-128.13995,boulder,NA,North 2,51.667146,-128.140399,boulder,transects,2022-07-11_North 2,30m x 2m,60,NA,NA,2.9654,0,0,0,0,0,0,outer,3,KELP09,9.532900845,2022-07-11 09:41:42,2.997582091,35.0031353,NA,13.56887613,NA,3,NA,59.84593748,NA,1.930126961,NA,6.706071775,NA,28.94278792,NA,19184,2022,7,192
2022-07-11_North 3_3.2854,Pycnopodia helianthoides,Kelp,Nereo transects,2022-07-11,Northbeach,Nereocystis kelp forest,51.6670333333333,-128.13995,boulder,NA,North 3,51.667268,-128.140349,boulder,transects,2022-07-11_North 3,30m x 2m,60,NA,NA,3.2854,0,0,0,0,0,0,outer,3,KELP09,9.532900845,2022-07-11 09:41:42,2.997582091,35.0031353,NA,13.56887613,NA,3,NA,59.84593748,NA,1.930126961,NA,6.706071775,NA,28.94278792,NA,19184,2022,7,192
2022-07-16_Simmonds 1_3.4542,Pycnopodia helianthoides,Kelp,Macro transects,2022-07-16,Simonds,Macrocystis kelp forest,51.959,-128.26195,"boulder,bedrock",NA,Simmonds 1,51.958925,-128.261735,"sand,bedrock",transects,2022-07-16_Simmonds 1,30m x 2m,60,NA,3.91812,3.4542,2,1078.04122884162,423.96487333839,299.788436922472,0.0333333333333333,0.17967353814027,outer,3,MACRO5,14.4968030457014,2022-07-16 10:27:09,2.97923868822163,33.7611614932269,NA,11.8927015944444,NA,3,NA,109.751562766667,NA,1.52564675151672,NA,5.66033791587718,NA,29.0682846508681,NA,19189,2022,7,197
2022-07-16_Simmonds 2_3.6424,Pycnopodia helianthoides,Kelp,Macro transects,2022-07-16,Simonds,Macrocystis kelp forest,51.959,-128.26195,"boulder,bedrock",NA,Simmonds 2,51.958989,-128.261509,"sand,bedrock",transects,2022-07-16_Simmonds 2,30m x 2m,60,NA,4.10632,3.6424,1,497.062838451935,0,0,0.0166666666666667,0.0828438064086558,outer,4,MACRO5,14.4968030457014,2022-07-16 10:27:10,3.98906214914147,33.7991734587362,NA,11.814010537037,NA,4,NA,93.1212839166667,NA,1.49976839873612,NA,5.64184327860821,NA,29.1657188098755,NA,19189,2022,7,197
2022-07-16_Simmonds 3_3.7663,Pycnopodia helianthoides,Kelp,Macro transects,2022-07-16,Simonds,Macrocystis kelp forest,51.959,-128.26195,"boulder,bedrock",NA,Simmonds 3,51.958889,-128.26177,"sand,bedrock",transects,2022-07-16_Simmonds 3,30m x 2m,60,NA,NA,3.7663,0,0,0,0,0,0,outer,4,MACRO5,14.4968030457014,2022-07-16 10:27:10,3.98906214914147,33.7991734587362,NA,11.814010537037,NA,4,NA,93.1212839166667,NA,1.49976839873612,NA,5.64184327860821,NA,29.1657188098755,NA,19189,2022,7,197
2022-07-17_Stryker 1_2.9552,Pycnopodia helianthoides,Kelp,Macro transects,2022-07-17,Stryker,Macrocystis kelp forest,52.0835833,-128.36455,"sand,bedrock",NA,Stryker 1,52.083624,-128.364493,boulder,transects,2022-07-17_Stryker 1,30m x 2m,60,NA,NA,2.9552,0,0,0,0,0,0,outer,3,MACRO6,6.46371697697812,2022-07-17 10:31:54,3.01727202330127,35.9142801756866,NA,13.1833558777778,NA,3,NA,66.98180258,NA,1.46132076622177,NA,5.82533000077839,NA,30.0824678552558,NA,19190,2022,7,198
2022-07-17_Stryker 2_2.7955,Pycnopodia helianthoides,Kelp,Macro transects,2022-07-17,Stryker,Macrocystis kelp forest,52.0835833,-128.36455,"sand,bedrock",NA,Stryker 2,52.083628,-128.364649,boulder,transects,2022-07-17_Stryker 2,30m x 2m,60,NA,NA,2.7955,0,0,0,0,0,0,outer,3,MACRO6,6.46371697697812,2022-07-17 10:31:54,3.01727202330127,35.9142801756866,NA,13.1833558777778,NA,3,NA,66.98180258,NA,1.46132076622177,NA,5.82533000077839,NA,30.0824678552558,NA,19190,2022,7,198
2022-07-17_Stryker 3_3.2555,Pycnopodia helianthoides,Kelp,Macro transects,2022-07-17,Stryker,Macrocystis kelp forest,52.0835833,-128.36455,"sand,bedrock",NA,Stryker 3,52.08379,-128.364525,boulder,transects,2022-07-17_Stryker 3,30m x 2m,60,NA,4.063114,3.2555,1,1916.69826244047,0,0,0.0166666666666667,0.319449710406745,outer,3,MACRO6,6.46371697697812,2022-07-17 10:31:54,3.01727202330127,35.9142801756866,NA,13.1833558777778,NA,3,NA,66.98180258,NA,1.46132076622177,NA,5.82533000077839,NA,30.0824678552558,NA,19190,2022,7,198
2022-07-19_Second 1_3.2272,Pycnopodia helianthoides,Kelp,Nereo transects,2022-07-19,Second,Nereocystis kelp forest,51.649467,-128.155367,"sand,bedrock",NA,Second 1,51.649421,-128.155057,bedrock,transects,2022-07-19_Second 1,30m x 2m,60,NA,NA,3.2272,0,0,0,0,0,0,outer,3,KELP08,8.0755344662554,2022-07-19 11:58:59,2.95474535205333,34.6503386962753,NA,13.6920570518519,NA,3,NA,183.974241633333,NA,1.5694012248819,NA,6.91726329969331,NA,28.5276790181758,NA,19192,2022,7,200
2022-07-19_Second 2_3.2472,Pycnopodia helianthoides,Kelp,Nereo transects,2022-07-19,Second,Nereocystis kelp forest,51.649467,-128.155367,"sand,bedrock",NA,Second 2,51.64943,-128.15517,sand,transects,2022-07-19_Second 2,30m x 2m,60,NA,NA,3.2472,0,0,0,0,0,0,outer,3,KELP08,8.0755344662554,2022-07-19 11:58:59,2.95474535205333,34.6503386962753,NA,13.6920570518519,NA,3,NA,183.974241633333,NA,1.5694012248819,NA,6.91726329969331,NA,28.5276790181758,NA,19192,2022,7,200
2022-07-19_Second 3_2.9472,Pycnopodia helianthoides,Kelp,Nereo transects,2022-07-19,Second,Nereocystis kelp forest,51.649467,-128.155367,"sand,bedrock",NA,Second 3,51.649264,-128.155246,boulder,transects,2022-07-19_Second 3,30m x 2m,60,NA,NA,2.9472,0,0,0,0,0,0,outer,3,KELP08,8.0755344662554,2022-07-19 11:58:59,2.95474535205333,34.6503386962753,NA,13.6920570518519,NA,3,NA,183.974241633333,NA,1.5694012248819,NA,6.91726329969331,NA,28.5276790181758,NA,19192,2022,7,200
2022-07-23_Thrasher 1 - 2019_10,Pycnopodia helianthoides,Seastar Wasting,Rocky Reef transects,2022-07-23,Thrasher,Nereocystis kelp forest,51.41033333,-127.9195333,bedrock,NA,Thrasher 1 - 2019,NA,NA,bedrock,transects,2022-07-23_Thrasher 1 - 2019,30m x 2m,60,NA,NA,10,0,0,0,0,0,0,outer,10,REEF1,18.9797647871996,2022-07-23 10:25:21,9.90189181567489,34.0840924412356,NA,11.3309716944444,NA,10,NA,17.0492595666667,NA,1.53845411316313,NA,5.62553745052201,NA,29.8214218082971,NA,19196,2022,7,204
2022-07-23_Thrasher 2 - 2019_10,Pycnopodia helianthoides,Seastar Wasting,Rocky Reef transects,2022-07-23,Thrasher,Nereocystis kelp forest,51.41033333,-127.9195333,bedrock,NA,Thrasher 2 - 2019,NA,NA,bedrock,transects,2022-07-23_Thrasher 2 - 2019,30m x 2m,60,NA,NA,10,0,0,0,0,0,0,outer,10,REEF1,18.9797647871996,2022-07-23 10:25:21,9.90189181567489,34.0840924412356,NA,11.3309716944444,NA,10,NA,17.0492595666667,NA,1.53845411316313,NA,5.62553745052201,NA,29.8214218082971,NA,19196,2022,7,204
2022-07-23_Thrasher 3 - 2019_10,Pycnopodia helianthoides,Seastar Wasting,Rocky Reef transects,2022-07-23,Thrasher,Nereocystis kelp forest,51.41033333,-127.9195333,bedrock,NA,Thrasher 3 - 2019,NA,NA,bedrock,transects,2022-07-23_Thrasher 3 - 2019,30m x 2m,60,NA,NA,10,0,0,0,0,0,0,outer,10,REEF1,18.9797647871996,2022-07-23 10:25:21,9.90189181567489,34.0840924412356,NA,11.3309716944444,NA,10,NA,17.0492595666667,NA,1.53845411316313,NA,5.62553745052201,NA,29.8214218082971,NA,19196,2022,7,204
2022-07-23_Thrasher 4 - 2019_5,Pycnopodia helianthoides,Seastar Wasting,Rocky Reef transects,2022-07-23,Thrasher,Nereocystis kelp forest,51.41033333,-127.9195333,bedrock,NA,Thrasher 4 - 2019,NA,NA,bedrock,transects,2022-07-23_Thrasher 4 - 2019,30m x 2m,60,NA,NA,5,0,0,0,0,0,0,outer,5,REEF1,18.9797647871996,2022-07-23 10:25:16,4.91404380403261,30.1176574303504,NA,13.00053915,NA,5,NA,124.234592,NA,7.87034718419653,NA,7.46160370659018,NA,24.877387387435,NA,19196,2022,7,204
2022-07-23_Thrasher 5 - 2019_5,Pycnopodia helianthoides,Seastar Wasting,Rocky Reef transects,2022-07-23,Thrasher,Nereocystis kelp forest,51.41033333,-127.9195333,bedrock,NA,Thrasher 5 - 2019,NA,NA,bedrock,transects,2022-07-23_Thrasher 5 - 2019,30m x 2m,60,NA,NA,5,0,0,0,0,0,0,outer,5,REEF1,18.9797647871996,2022-07-23 10:25:16,4.91404380403261,30.1176574303504,NA,13.00053915,NA,5,NA,124.234592,NA,7.87034718419653,NA,7.46160370659018,NA,24.877387387435,NA,19196,2022,7,204
2022-07-23_Thrasher 6 - 2019_5,Pycnopodia helianthoides,Seastar Wasting,Rocky Reef transects,2022-07-23,Thrasher,Nereocystis kelp forest,51.41033333,-127.9195333,bedrock,NA,Thrasher 6 - 2019,NA,NA,bedrock,transects,2022-07-23_Thrasher 6 - 2019,30m x 2m,60,NA,NA,5,0,0,0,0,0,0,outer,5,REEF1,18.9797647871996,2022-07-23 10:25:16,4.91404380403261,30.1176574303504,NA,13.00053915,NA,5,NA,124.234592,NA,7.87034718419653,NA,7.46160370659018,NA,24.877387387435,NA,19196,2022,7,204
2022-08-18_rivers hay stacks_1_10,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2022-08-18,rivers hay stacks,Rocky subtidal,51.5396992,-127.5598,bedrock,NA,rivers hay stacks_1,51.5396992,-127.5598,bedrock,transects,2022-08-18_rivers hay stacks_1,30m x 2m,60,NA,12.220965,10,3,1822.36961287697,1620.20496470454,935.425772514533,0.05,0.303728268812829,fjord,10,SHORE23,19.3906076063133,2022-08-18 10:58:19,9.84341521783466,32.5519944555133,SVD: depth_in_station_range_test,9.41789647037037,SVD: depth_in_station_range_test,10,SVD: depth_in_station_range_test,17.7931684333333,SVD: depth_in_station_range_test,3.43709913753438,SVD: depth_in_station_range_test,4.95038124926631,SVD: depth_in_station_range_test,29.8706048622558,SVD: depth_in_station_range_test,19222,2022,8,230
2022-08-18_rivers hay stacks_2_5,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2022-08-18,rivers hay stacks,Rocky subtidal,51.5396992,-127.5598,bedrock,NA,rivers hay stacks_2,51.5396992,-127.5598,bedrock,transects,2022-08-18_rivers hay stacks_2,30m x 2m,60,NA,7.046348,5,6,2259.73667846779,929.975998924084,379.661111733181,0.1,0.376622779744632,fjord,5,SHORE23,19.3906076063133,2022-08-18 10:58:14,5.00999740442295,32.3327497687821,SVD: depth_in_station_range_test,9.78849830185185,SVD: depth_in_station_range_test,5,SVD: depth_in_station_range_test,81.65048985,SVD: depth_in_station_range_test,6.59936891668906,SVD: depth_in_station_range_test,5.38851101590959,SVD: depth_in_station_range_test,29.3458136298045,SVD: depth_in_station_range_test,19222,2022,8,230
2022-08-18_rivers hay stacks_3_0,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2022-08-18,rivers hay stacks,Rocky subtidal,51.5396992,-127.5598,bedrock,NA,rivers hay stacks_3,51.5396992,-127.5598,bedrock,transects,2022-08-18_rivers hay stacks_3,30m x 2m,60,NA,NA,0,0,0,0,0,0,0,fjord,1,SHORE23,19.3906076063133,2022-08-18 10:58:10,0.979814834075782,17.7816746574826,SVD: depth_in_station_range_test,15.1898109944444,SVD: depth_in_station_range_test,1,SVD: depth_in_station_range_test,677.1238026,SVD: depth_in_station_range_test,1.43415555936879,SVD: depth_in_station_range_test,7.02864863304291,SVD: depth_in_station_range_test,13.2250497308485,SVD: depth_in_station_range_test,19222,2022,8,230
2022-08-18_rivers nelson narrows_1_10,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2022-08-18,rivers nelson narrows,Rocky subtidal,51.7700497,-127.43015,boulder,NA,rivers nelson narrows_1,51.7700497,-127.43015,boulder,transects,2022-08-18_rivers nelson narrows_1,30m x 2m,60,NA,12.410902,10,11,1618.05236535536,658.71854858557,198.611115282348,0.183333333333333,0.269675394225893,fjord,10,SHORE22,13.2480264423447,2022-08-18 14:08:03,9.96108648371456,32.5293941724709,SVD: depth_in_station_range_test,8.91842928444445,SVD: depth_in_station_range_test,10,SVD: depth_in_station_range_test,44.65266252,SVD: depth_in_station_range_test,0.0006258,SVD: depth_in_station_range_test,4.84268802346413,SVD: depth_in_station_range_test,30.2683500240477,SVD: depth_in_station_range_test,19222,2022,8,230
2022-08-18_rivers nelson narrows_2_5,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2022-08-18,rivers nelson narrows,Rocky subtidal,51.7700497,-127.43015,boulder,NA,rivers nelson narrows_2,51.7700497,-127.43015,boulder,transects,2022-08-18_rivers nelson narrows_2,30m x 2m,60,NA,7.410902,5,25,2003.36213620539,1533.01474987231,306.602949974461,0.416666666666667,0.333893689367566,fjord,5,SHORE22,13.2480264423447,2022-08-18 14:07:59,5.00246297598875,31.8437466489822,SVD: depth_in_station_range_test,10.0252143688889,SVD: depth_in_station_range_test,5,SVD: depth_in_station_range_test,130.46127532,SVD: depth_in_station_range_test,0.0006258,SVD: depth_in_station_range_test,4.96586643374563,SVD: depth_in_station_range_test,28.6674950100294,SVD: depth_in_station_range_test,19222,2022,8,230
2022-08-18_rivers nelson narrows_3_0,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2022-08-18,rivers nelson narrows,Rocky subtidal,51.7700497,-127.43015,boulder,NA,rivers nelson narrows_3,51.7700497,-127.43015,boulder,transects,2022-08-18_rivers nelson narrows_3,30m x 2m,60,NA,NA,0,0,0,0,0,0,0,fjord,1,SHORE22,13.2480264423447,2022-08-18 14:07:56,0.950744402187258,13.5675656528899,SVD: depth_in_station_range_test,21.4637157533333,SVD: depth_in_station_range_test,1,SVD: depth_in_station_range_test,184.97592258,SVC: par_shadow_test; SVD: depth_in_station_range_test,0.00080477790158405,SVD: depth_in_station_range_test,5.49658716757507,SVD: depth_in_station_range_test,8.46319077043793,SVD: depth_in_station_range_test,19222,2022,8,230
2022-08-18_rivers rutherford point_1_10,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2022-08-18,rivers rutherford point,Rocky subtidal,51.65392208,-127.39126552,"sand,bedrock",NA,rivers rutherford point_1,51.65392208,-127.39126552,"sand,bedrock",transects,2022-08-18_rivers rutherford point_1,30m x 2m,60,NA,11.836942,10,2,965.087622307824,264.224351059342,186.834830388675,0.0333333333333333,0.160847937051304,fjord,10,SHORE28,18.3404642860177,2022-08-18 13:05:07,9.95952946410111,32.3206371071029,NA,9.03028556888889,NA,10,NA,19.1910617,NA,2.91929115871273,NA,5.34042198008772,NA,29.9589817053985,NA,19222,2022,8,230
2022-08-18_rivers rutherford point_2_5,Pycnopodia helianthoides,Seastar Wasting,Rocky Shore transects,2022-08-18,rivers rutherford point,Rocky subtidal,51.65392208,-127.39126552,"sand,bedrock",NA,rivers rutherford point_2,51.65392208,-127.39126552,"sand,bedrock",transects,2022-08-18_rivers rutherford point_2,30m x 2m,60,NA,6.892749,5,6,1253.86262953839,1318.79236097973,538.394726846775,0.1,0.208977104923064,fjord,5,SHORE28,18.3404642860177,2022-08-18 13:05:02,4.94011220881892,31.9568424526749,NA,10.1950528481482,NA,5,NA,166.4271632,NA,9.24161938674135,NA,6.19947559328913,NA,28.6449001835347,NA,19222,2022,8,230
